Date,Temperature,Charge_Start,Charge_End,Daily_Cycles,Total_Cycles,SOH,Usage_Pattern,Charging_Pattern
2023-11-20,9.928545650049331,5,95,0.96851532032704,611.0417464874164,84.28858476361238,1,3
2023-11-21,13.995575009909851,5,95,0.6858177178714839,611.7275642052879,84.26577238427886,1,3
2023-11-22,3.296925443051828,5,95,0.6834995492699713,612.4110637545579,84.24705944894963,1,3
2023-11-23,10.841324962536127,5,95,0.895205709889717,613.3062694644476,84.22463068559573,1,3
2023-11-24,45.87869872147046,5,95,0.5875311663624088,613.89380063081,84.2029843921142,1,3
2023-11-25,-15.977420997204504,5,95,0.7130094034396847,614.6068100342496,84.18647523101937,1,3
2023-11-26,14.378469127764248,5,95,0.804063906252434,615.410873940502,84.16226298916898,1,3
2023-11-27,0.4989666810195126,5,95,0.8985834483112525,616.3094573888133,84.14618289992343,1,3
2023-11-28,7.556376723777525,5,95,0.5618400667933262,616.8712974556066,84.1277440862424,1,3
2023-11-29,9.187943749363242,5,95,0.782856268090339,617.6541537236969,84.10675379413313,1,3
2023-11-30,41.51507289061405,5,95,0.9794368642589654,618.633590587956,84.08280001717883,1,3
2023-12-01,2.7047636444847853,5,95,0.9123726728548424,619.5459632608108,84.06230493491195,1,3
2023-12-02,6.571641963949652,5,95,0.8903282739408307,620.4362915347516,84.04305386970262,1,3
2023-12-03,9.797350951102562,5,95,0.9290377053609234,621.3653292401125,84.02090552883243,1,3
2023-12-04,-6.14015258394867,5,95,0.9054809680789268,622.2708102081914,84.00653305423266,1,3
2023-12-05,-4.454819998381312,5,95,0.9513820462638692,623.2221922544553,83.9880365026868,1,3
2023-12-06,-5.498317196735143,5,95,0.9152428585807346,624.1374351130361,83.96978335877115,1,3
2023-12-07,4.033984648620439,5,95,0.5374730856557565,624.6749081986918,83.94929568138313,1,3
2023-12-08,-6.835122452050452,5,95,0.546527190104201,625.2214353887961,83.93162110135833,1,3
2023-12-09,5.294638604684916,5,95,0.6121020966007547,625.8335374853968,83.91462312425558,1,3
2023-12-10,9.456298189298373,5,95,0.7671577697835774,626.6006952551804,83.89327592148759,1,3
2023-12-11,-7.36158640268997,5,95,0.7621705808909922,627.3628658360714,83.87688736697133,1,3
2023-12-12,-1.6354340006060664,5,95,0.943369074819445,628.3062349108908,83.86068464741126,1,3
2023-12-13,2.0758951393187424,5,95,0.7564299876642846,629.0626648985551,83.84297994909359,1,3
2023-12-14,4.559094956557546,5,95,0.6216586236430361,629.6843235221982,83.8258432956425,1,3
2023-12-15,4.969762672367924,5,95,0.6053549842793432,630.2896785064775,83.80447737086156,1,3
2023-12-16,-4.225111741446472,5,95,0.9465277180044208,631.2362062244819,83.78576128569651,1,3
2023-12-17,-9.552896588366282,5,95,0.827488937830503,632.0636951623123,83.77035791547871,1,3
2023-12-18,-2.2925009654122537,5,95,0.6786311146513514,632.7423262769637,83.75192804459651,1,3
2023-12-19,7.2100274962152575,5,95,0.5985229390614516,633.3408492160252,83.73399865523136,1,3
2023-12-20,-0.3157068613409368,5,95,0.8990191527019791,634.2398683687271,83.71581994476668,1,3
2023-12-21,-0.2083027795758134,5,95,0.8897581225112311,635.1296264912384,83.70063656873673,1,3
2023-12-22,-6.005945233108916,5,95,0.7388029623856971,635.868429453624,83.68135838054724,1,3
2023-12-23,-6.787250020823173,5,95,0.6524411594528914,636.5208706130769,83.66329216491995,1,3
2023-12-24,4.781995943475456,5,95,0.7705568701553893,637.2914274832323,83.64672261718245,1,3
2023-12-25,6.263118535331117,5,95,0.5614160666932397,637.8528435499255,83.62888345515913,1,3
2023-12-26,-5.293287910722206,5,95,0.79247038947677,638.6453139394023,83.61422268007078,1,3
2023-12-27,-4.0842363418751715,5,95,0.6572989910184178,639.3026129304207,83.59811066971379,1,3
2023-12-28,5.090038430054804,5,95,0.7580194471570854,640.0606323775777,83.58071182380874,1,3
2023-12-29,-10.08537832980834,5,95,0.6493017035715924,640.7099340811493,83.56437088932228,1,3
2023-12-30,1.053160662384702,5,95,0.7676435288252488,641.4775776099746,83.54901843946546,1,3
2023-12-31,-2.810422998324416,5,95,0.6880324664566769,642.1656100764312,83.53209937481235,1,3
2024-01-01,5.990725638410959,5,95,0.8506189468555354,643.0162290232868,83.51101233916737,1,3
2024-01-02,8.09620647773659,5,95,0.680662768016069,643.6968917913028,83.4923278198562,1,3
2024-01-03,4.773921297539962,5,95,0.7931309411586757,644.4900227324615,83.47505620303649,1,3
2024-01-04,9.919534156506778,5,95,0.6750619447404422,645.165084677202,83.4565076889422,1,3
2024-01-05,-1.0488070057144032,5,95,0.9253176397620348,646.0904023169641,83.44035603113173,1,3
2024-01-06,-9.451982364145447,5,95,0.7978061684059198,646.88820848537,83.42395300224359,1,3
2024-01-07,-1.82891307309327,5,95,0.666258864940731,647.5544673503107,83.40670294069615,1,3
2024-01-08,-1.5272052558351632,5,95,0.6408847809283471,648.195352131239,83.39147506951966,1,3
2024-01-09,-9.561924673268642,5,95,0.5534683985224121,648.7488205297615,83.37630328776832,1,3
2024-01-10,-0.2729940915564004,5,95,0.9405113478838432,649.6893318776454,83.36090381585923,1,3
2024-01-11,4.714001308415217,5,95,0.7553682316240399,650.4447001092694,83.33926879746352,1,3
2024-01-12,-4.9224104596845075,5,95,0.6905937477538028,651.1352938570233,83.32380465144881,1,3
2024-01-13,-7.04252895228197,5,95,0.5532131451836058,651.6885070022068,83.3046499868453,1,3
2024-01-14,1.5071665776539405,5,95,0.6797989490251375,652.368305951232,83.28363386312782,1,3
2024-01-15,-5.2937149348297075,5,95,0.9076712414723528,653.2759771927043,83.26560015337546,1,3
2024-01-16,-8.395968579191868,5,95,0.6152176329080155,653.8911948256124,83.24846717560156,1,3
2024-01-17,7.971560629175766,5,95,0.7544886112832825,654.6456834368956,83.22755699552219,1,3
2024-01-18,-3.0866432840721236,5,95,0.9154711894379736,655.5611546263336,83.20917987666819,1,3
2024-01-19,3.77751513898988,5,95,0.5210439346295214,656.0821985609632,83.1899642181409,1,3
2024-01-20,-7.531826782175147,5,95,0.8212638406127313,656.9034624015759,83.17109705374367,1,3
2024-01-21,8.46384566776165,5,95,0.5362542072168541,657.4397166087928,83.14860121465446,1,3
2024-01-22,0.5733116932588764,5,95,0.5371871100185619,657.9769037188113,83.1314189269559,1,3
2024-01-23,9.057225661227225,5,95,0.6684381844447645,658.645341903256,83.11185893784726,1,3
2024-01-24,-9.290980884159774,5,95,0.7062717920690693,659.3516136953251,83.09586762299439,1,3
2024-01-25,-8.770704465993317,5,95,0.771899749724689,660.1235134450498,83.07892640513587,1,3
2024-01-26,-12.441852865517228,5,95,0.9870916844430426,661.1106051294928,83.06250694047668,1,3
2024-01-27,-4.378000592911686,5,95,0.5129470771850553,661.6235522066778,83.04487131310101,1,3
2024-01-28,5.240724648037345,5,95,0.663762151647317,662.2873143583251,83.02273404884752,1,3
2024-01-29,-0.7145425155808809,5,95,0.6949577888464813,662.9822721471717,83.00465916300146,1,3
2024-01-30,3.604812983492563,5,95,0.6538100669655194,663.6360822141372,82.98430147684044,1,3
2024-01-31,8.777391358048753,5,95,0.8405494061456743,664.4766316202829,82.9639870788594,1,3
2024-02-01,-7.3907282000576195,5,95,0.6423847993974161,665.1190164196803,82.94970447666329,1,3
2024-02-02,3.083072610463063,5,95,0.8215062485521758,665.9405226682325,82.929390231412,1,3
2024-02-03,-2.182791119786751,5,95,0.9850186535178644,666.9255413217503,82.91176644117446,1,3
2024-02-04,5.045171668810164,5,95,0.7130632625968218,667.6386045843471,82.89009828351502,1,3
2024-02-05,9.798109353110892,5,95,0.8868909111159495,668.5254954954631,82.87150760313023,1,3
2024-02-06,-2.1694339058969785,5,95,0.7334302499553981,669.2589257454185,82.85620254797107,1,3
2024-02-07,-0.002546012029903,5,95,0.6353410961906918,669.8942668416092,82.84004087885286,1,3
2024-02-08,1.0700693890716568,5,95,0.8439015018326095,670.7381683434419,82.82364926388563,1,3
2024-02-09,-7.994472747444088,5,95,0.8743869567214285,671.6125553001633,82.80991199542953,1,3
2024-02-10,-7.89180694592293,5,95,0.726851443751537,672.3394067439149,82.79435635645588,1,3
2024-02-11,-6.556957254234197,5,95,0.9273809102752896,673.2667876541901,82.77647370135776,1,3
2024-02-12,7.283705129746391,5,95,0.7830822619127658,674.0498699161029,82.75839690345802,1,3
2024-02-13,-4.407164769875937,5,95,0.6571880988494152,674.7070580149523,82.73870237595783,1,3
2024-02-14,1.2844485700748631,5,95,0.8031145981806288,675.5101726131329,82.71957267555351,1,3
2024-02-15,-1.1544419417978349,5,95,0.988366996679973,676.4985396098128,82.6993787340385,1,3
2024-02-16,-3.754852424030723,5,95,0.5315228747662388,677.030062484579,82.68129348630261,1,3
2024-02-17,-2.4002583505452506,5,95,0.5899411156731267,677.6200036002522,82.66537502354409,1,3
2024-02-18,-7.729976469137371,5,95,0.9294872397092196,678.5494908399614,82.6492561583592,1,3
2024-02-19,48.14277808295023,5,95,0.985936588845124,679.5354274288065,82.6266647699521,1,3
2024-02-20,2.2826660004614716,5,95,0.6909441239772026,680.2263715527837,82.60707651763555,1,3
2024-02-21,5.574528491331694,5,95,0.843224756781052,681.0695963095648,82.58528037712466,1,3
2024-02-22,9.498329901549646,5,95,0.7273938919305365,681.7969902014953,82.5627358327069,1,3
2024-02-23,-6.001077922893286,5,95,0.6072559678251037,682.4042461693205,82.54721770744098,1,3
2024-02-24,-5.208570316854015,5,95,0.5312394052387928,682.9354855745593,82.53094705168704,1,3
2024-02-25,0.6674615416738465,5,95,0.9366662685854016,683.8721518431447,82.5155217967728,1,3
2024-02-26,-4.113702408331623,5,95,0.5298938148305778,684.4020456579752,82.50105528112992,1,3
2024-02-27,8.568786517894189,5,95,0.8764896153472661,685.2785352733225,82.48211927185146,1,3
2024-02-28,5.734760837657264,5,95,0.7409939998771262,686.0195292731996,82.46566301617389,1,3
2024-02-29,7.138310142503215,5,95,0.9318821752483416,686.951411448448,82.44492216926734,1,3
2024-03-01,16.70793883583311,5,95,0.5421542601928525,687.4935657086409,82.42481081721489,1,3
2024-03-02,8.143496766300771,5,95,0.8777747819159529,688.3713404905568,82.40600169338371,1,3
2024-03-03,18.029705090395893,5,95,0.5305257850113685,688.9018662755682,82.38266684041126,1,3
2024-03-04,12.84935739869056,5,95,0.6415706862208999,689.5434369617891,82.36496920535194,1,3
2024-03-05,5.724405242802724,5,95,0.9252658067182016,690.4687027685073,82.34396976263848,1,3
2024-03-06,18.5632350208936,5,95,0.9861926763249792,691.4548954448323,82.32414075124737,1,3
2024-03-07,7.138304288065289,5,95,0.5157892665159771,691.9706847113483,82.30308133553133,1,3
2024-03-08,5.116354527153626,5,95,0.7424344608855833,692.7131191722339,82.28340738783083,1,3
2024-03-09,15.881738733145758,5,95,0.9983879981738746,693.7115071704077,82.26517686876454,1,3
2024-03-10,8.96886219839152,5,95,0.7756565090296019,694.4871636794372,82.24794047801952,1,3
2024-03-11,23.45062484283492,5,95,0.8431967324666008,695.3303604119038,82.22738098222143,1,3
2024-03-12,7.359613621589678,5,95,0.6286655755048239,695.9590259874086,82.2107689070402,1,3
2024-03-13,10.536697643536744,5,95,0.7077866227849562,696.6668126101936,82.19313813326312,1,3
2024-03-14,16.693289937083197,5,95,0.6466066083746163,697.3134192185682,82.17062676086702,1,3
2024-03-15,17.431596004204668,5,95,0.6953780783632315,698.0087972969314,82.15255572672471,1,3
2024-03-16,11.592714063711547,5,95,0.9270365763438816,698.9358338732753,82.13197469171546,1,3
2024-03-17,20.889301297442472,5,95,0.6108913123768334,699.5467251856521,82.11388403137352,1,3
2024-03-18,10.190010122084397,5,95,0.852714045216081,700.3994392308682,82.0908193132464,1,3
2024-03-19,18.922930217986515,5,95,0.5362419343826753,700.9356811652509,82.06639288996043,1,3
2024-03-20,49.84158000062405,5,95,0.7560954051413932,701.6917765703923,82.03782645818916,1,3
2024-03-21,15.565988808951984,5,95,0.7948165606973132,702.4865931310896,82.01948224367649,1,3
2024-03-22,11.781618301055753,5,95,0.8527702340233091,703.339363365113,81.9985606470668,1,3
2024-03-23,8.751049775751223,5,95,0.751217850140047,704.090581215253,81.9802297591179,1,3
2024-03-24,-10.38739149796813,5,95,0.9081660273506574,704.9987472426036,81.96607185252313,1,3
2024-03-25,21.35592078457774,5,95,0.6660607791457364,705.6648080217493,81.94410913127426,1,3
2024-03-26,11.381147904751431,5,95,0.8334215937873988,706.4982296155367,81.92471769399337,1,3
2024-03-27,17.973309169589296,5,95,0.5218676980732306,707.02009731361,81.90465368447717,1,3
2024-03-28,19.668467533500376,5,95,0.8565764696132023,707.8766737832232,81.88640774036246,1,3
2024-03-29,10.426120638040832,5,95,0.9301592083412416,708.8068329915644,81.86390136652525,1,3
2024-03-30,44.316849272420995,5,95,0.5994463292462984,709.4062793208108,81.83980896632698,1,3
2024-03-31,13.627272933189383,5,95,0.5585565340559395,709.9648358548667,81.81967960579323,1,3
2024-04-01,23.59841608007263,5,95,0.6235770880811078,710.5884129429478,81.79888992242546,1,3
2024-04-02,20.23545633459036,5,95,0.6412464149876335,711.2296593579355,81.77987948034736,1,3
2024-04-03,11.182601180462362,5,95,0.9249494212707644,712.1546087792062,81.75710829046359,1,3
2024-04-04,12.952013022558289,5,95,0.584656545760913,712.7392653249672,81.73365151550124,1,3
2024-04-05,18.4836466008566,5,95,0.8699423912900872,713.6092077162573,81.71228744268912,1,3
2024-04-06,13.496184742908955,5,95,0.5215018950161155,714.1307096112735,81.69171108705181,1,3
2024-04-07,10.735764121858342,5,95,0.5590096687322084,714.6897192800056,81.67324670363375,1,3
2024-04-08,9.751315967695728,5,95,0.7671506261816867,715.4568699061873,81.65316091165128,1,3
2024-04-09,14.153031502438502,5,95,0.8866331992175916,716.3435031054049,81.63064500348875,1,3
2024-04-10,-17.518905400387183,5,95,0.7778738190522052,717.1213769244571,81.61772341106244,1,3
2024-04-11,12.819579991851342,5,95,0.7005813347413754,717.8219582591985,81.5982778477931,1,3
2024-04-12,16.59226798754703,5,95,0.6544665912867819,718.4764248504853,81.57758301063865,1,3
2024-04-13,5.3908687070014665,5,95,0.6941969932246412,719.1706218437099,81.5566454996073,1,3
2024-04-14,20.687740528965147,5,95,0.7761661638186044,719.9467880075285,81.53863117867076,1,3
2024-04-15,20.79179208913137,5,95,0.5963500069561123,720.5431380144846,81.51453423240409,1,3
2024-04-16,18.619002433337677,5,95,0.7450530748029185,721.2881910892876,81.4910909310662,1,3
2024-04-17,20.90313812084323,5,95,0.912166596041853,722.2003576853294,81.46701900778965,1,3
2024-04-18,-17.928233973175125,5,95,0.6046115965676607,722.8049692818971,81.45233429790648,1,3
2024-04-19,11.474560413010318,5,95,0.8630803732568368,723.6680496551539,81.43516673862219,1,3
2024-04-20,6.689763467919844,5,95,0.7444265136430732,724.412476168797,81.41555459312163,1,3
2024-04-21,20.273633333846316,5,95,0.5765315518285314,724.9890077206255,81.39651901573137,1,3
2024-04-22,48.42982007584004,5,95,0.9917723244511224,725.9807800450767,81.36976883602077,1,3
2024-04-23,-12.170685107046536,5,95,0.5920128416744581,726.5727928867511,81.35609727791102,1,3
2024-04-24,24.629064011506255,5,95,0.6517330084044386,727.2245258951556,81.33808403547279,1,3
2024-04-25,15.019110900753406,5,95,0.6812578972739141,727.9057837924295,81.31914520346845,1,3
2024-04-26,9.602458480143884,5,95,0.5649800014370547,728.4707637938666,81.30046187829356,1,3
2024-04-27,21.56277126366127,5,95,0.6585889701230891,729.1293527639897,81.27636948077516,1,3
2024-04-28,10.247323116952272,5,95,0.8915724994431684,730.0209252634329,81.2547037544604,1,3
2024-04-29,22.400485845478777,5,95,0.619148931190755,730.6400741946237,81.23632183647335,1,3
2024-04-30,11.87863268542612,5,95,0.9091795475294168,731.5492537421532,81.21469405350399,1,3
2024-05-01,18.872318703734553,5,95,0.6594866896302876,732.2087404317834,81.19673397521471,1,3
2024-05-02,19.729873678830316,5,95,0.6344789951380881,732.8432194269216,81.17382522102926,1,3
2024-05-03,10.19049746268073,5,95,0.5190011408021362,733.3622205677237,81.15558880721788,1,3
2024-05-04,11.600468644318536,5,95,0.7989718473360534,734.1611924150598,81.13821974314324,1,3
2024-05-05,16.426720112035596,5,95,0.9065809522637692,735.0677733673235,81.11688228604643,1,3
2024-05-06,6.952460640347072,5,95,0.6042041755189327,735.6719775428425,81.09421069355382,1,3
2024-05-07,24.51668700020958,5,95,0.8312105992334546,736.5031881420759,81.07240579850905,1,3
2024-05-08,17.421835739299986,5,95,0.528456832826202,737.0316449749022,81.04899825232616,1,3
2024-05-09,8.95710694112495,5,95,0.6664187958542526,737.6980637707564,81.02770895597041,1,3
2024-05-10,16.20405833017596,5,95,0.8165213039944693,738.5145850747509,81.00497096543278,1,3
2024-05-11,21.676079853716452,5,95,0.7721936021407572,739.2867786768917,80.98586418580014,1,3
2024-05-12,6.127464145398262,5,95,0.829054256756699,740.1158329336483,80.96346450203265,1,3
2024-05-13,10.01006117620781,5,95,0.6421704535773307,740.7580033872257,80.94540739359786,1,3
2024-05-14,19.70551105549262,5,95,0.653505534791684,741.4115089220173,80.92101487223923,1,3
2024-05-15,23.859233008926154,5,95,0.832163265712855,742.2436721877302,80.90303596464625,1,3
2024-05-16,5.600927055877831,5,95,0.8886330038095207,743.1323051915398,80.88252297529321,1,3
2024-05-17,41.70940240516426,5,95,0.8886546359458539,744.0209598274856,80.8615015051584,1,3
2024-05-18,7.409163218939283,5,95,0.9190715741732504,744.9400314016589,80.843399533243,1,3
2024-05-19,6.265168219210963,5,95,0.9556753486773646,745.8957067503362,80.82267698227555,1,3
2024-05-20,11.047900909174956,5,95,0.6784820290448561,746.5741887793811,80.80167250706896,1,3
2024-05-21,15.650646861781809,5,95,0.5582316215937241,747.1324204009748,80.7838366568084,1,3
2024-05-22,23.90740523029631,5,95,0.9905695773836412,748.1229899783584,80.76023691951801,1,3
2024-05-23,23.431709266729214,5,95,0.5739460741163847,748.6969360524748,80.74068763100868,1,3
2024-05-24,19.327088645565297,5,95,0.7794089743230638,749.4763450267978,80.72161581732516,1,3
2024-05-25,5.675739314519759,5,95,0.7258240423073627,750.2021690691053,80.70206549140981,1,3
2024-05-26,5.818098289643681,5,95,0.9008956064801809,751.1030646755854,80.67976203849099,1,3
2024-05-27,15.485591707936212,5,95,0.5967707448761324,751.6998354204616,80.66175928334857,1,3
2024-05-28,22.09635469226885,5,95,0.7481309393512967,752.4479663598129,80.63803717197969,1,3
2024-05-29,15.728232365703498,5,95,0.7348639759637601,753.1828303357767,80.61723787011456,1,3
2024-05-30,15.560172531475567,5,95,0.6251911902569591,753.8080215260336,80.59801342447714,1,3
2024-05-31,21.952536485448434,5,95,0.5760696398414122,754.384091165875,80.57707060510029,1,3
2024-06-01,22.348299950822785,5,95,0.5445888660275449,754.9286800319026,80.55711075400309,1,3
2024-06-02,19.33341778430981,5,95,0.8861310720478219,755.8148111039504,80.53792079659777,1,3
2024-06-03,15.364789732155888,5,95,0.8201232165306241,756.6349343204811,80.51780420622458,1,3
2024-06-04,30.023823877263716,5,95,0.9127815032358324,757.5477158237169,80.49711931509492,1,3
2024-06-05,15.894147615123078,5,95,0.8365662768844214,758.3842821006014,80.47251481540451,1,3
2024-06-06,47.95234379136238,5,95,0.6843561930507666,759.0686382936522,80.44945159374834,1,3
2024-06-07,18.160114379304986,5,95,0.7115569419241337,759.7801952355763,80.43093554730399,1,3
2024-06-08,16.77786885007688,5,95,0.9953113680729316,760.7755066036493,80.40820796361524,1,3
2024-06-09,17.626903576124015,5,95,0.7099887726208727,761.4854953762701,80.38362328694113,1,3
2024-06-10,28.90153348433465,5,95,0.5499900182749913,762.0354853945452,80.36135239894728,1,3
2024-06-11,24.561914687251463,5,95,0.7369215366517256,762.7724069311969,80.34096012356656,1,3
2024-06-12,34.491124656644246,5,95,0.9959449283140848,763.768351859511,80.31858721245624,1,3
2024-06-13,28.196060286742732,5,95,0.8301418659716426,764.5984937254826,80.29672339275658,1,3
2024-06-14,29.714400269882823,5,95,0.5636598065261966,765.1621535320088,80.27373045450567,1,3
2024-06-15,16.33775546415208,5,95,0.8194916167775973,765.9816451487864,80.25316529494279,1,3
2024-06-16,-14.63816598302483,5,95,0.9928882907100208,766.9745334394963,80.23669926918173,1,3
2024-06-17,43.96911506380265,5,95,0.5960902182601073,767.5706236577564,80.21613628441952,1,3
2024-06-18,30.65371711285515,5,95,0.7297580723371142,768.3003817300935,80.19717628649254,1,3
2024-06-19,23.368533808639576,5,95,0.5687635643274073,768.8691452944208,80.17868398276141,1,3
2024-06-20,15.262047590976731,5,95,0.9779730831789736,769.8471183775998,80.15729372139096,1,3
2024-06-21,22.822968648556937,5,95,0.9858480424957936,770.8329664200957,80.13373910153302,1,3
2024-06-22,25.955796835935285,5,95,0.6148048371133408,771.447771257209,80.10939693181517,1,3
2024-06-23,23.40004460058174,5,95,0.5128388793472058,771.9606101365562,80.09156984782838,1,3
2024-06-24,15.369609898232108,5,95,0.6523850958769322,772.6129952324331,80.07266994078851,1,3
2024-06-25,25.721842450841898,5,95,0.944919352330799,773.5579145847639,80.04863880307417,1,3
2024-06-26,23.234301719933637,5,95,0.7275336963611885,774.2854482811251,80.02682076932179,1,3
2024-06-27,16.34011365193901,5,95,0.5810122933776772,774.8664605745028,80.00796297377717,1,3
2024-06-28,33.70061709232987,5,95,0.513071667289684,775.3795322417924,79.98605649707513,1,3
2024-06-29,24.530977736757656,5,95,0.5494571811319683,775.9289894229244,79.96818328959492,1,3
2024-06-30,23.510639728664664,5,95,0.7138073365504385,776.6427967594748,79.94595232188199,1,3
2024-07-01,23.16967837277257,5,95,0.6014550114637114,777.2442517709385,79.9244848231842,1,3
2024-07-02,40.75819215910831,5,95,0.7986696991060374,778.0429214700446,79.90393571679643,1,3
2024-07-03,-19.589704798450832,5,95,0.9548578702013192,778.9977793402459,79.89087646879054,1,3
2024-07-04,28.040495042617792,5,95,0.6686030919555345,779.6663824322014,79.8696500113021,1,3
2024-07-05,33.624855845954045,5,95,0.6738142047696168,780.3401966369711,79.84612908504828,1,3
2024-07-06,29.76740111005055,5,95,0.5458393659698452,780.886036002941,79.82377298217608,1,3
2024-07-07,15.108712874817584,5,95,0.6809832232360314,781.567019226177,79.80437292529788,1,3
2024-07-08,31.58274426838768,5,95,0.8020672626174448,782.3690864887944,79.78166347790214,1,3
2024-07-09,24.35342711030243,5,95,0.7982750718977936,783.1673615606923,79.76192408797621,1,3
2024-07-10,17.105183943369603,5,95,0.7286012920620804,783.8959628527543,79.73872727464132,1,3
2024-07-11,27.91396399831616,5,95,0.6877930558585215,784.5837559086128,79.71997381505803,1,3
2024-07-12,23.05165294897803,5,95,0.7428461701727797,785.3266020787856,79.69638731538456,1,3
2024-07-13,23.757154146474942,5,95,0.8447625795771483,786.1713646583628,79.6751000027736,1,3
2024-07-14,42.77039091761461,5,95,0.9634847559543542,787.1348494143172,79.65205171100875,1,3
2024-07-15,32.79651995542521,5,95,0.5504290088383317,787.6852784231555,79.63125778184222,1,3
2024-07-16,26.0166691743462,5,95,0.7753545507631805,788.4606329739187,79.6101752876105,1,3
2024-07-17,-12.186033371341509,5,95,0.7034194297254026,789.1640524036441,79.59338108877468,1,3
2024-07-18,18.24687042945574,5,95,0.5391705498326426,789.7032229534767,79.56981160235638,1,3
2024-07-19,26.983187691776003,5,95,0.5801410761628498,790.2833640296395,79.54754641600303,1,3
2024-07-20,24.8970097276523,5,95,0.5756689031841387,790.8590329328237,79.52489161672064,1,3
2024-07-21,15.83294537221679,5,95,0.785572185972135,791.6446051187958,79.50326992765724,1,3
2024-07-22,16.160533300054205,5,95,0.734220898556295,792.378826017352,79.47875342642301,1,3
2024-07-23,18.70802335582795,5,95,0.6165052284027461,792.9953312457548,79.46032319144511,1,3
2024-07-24,24.065382508266,5,95,0.9761991082269832,793.9715303539817,79.43790419091407,1,3
2024-07-25,33.83806137368111,5,95,0.9164667679493352,794.8879971219311,79.41661533558376,1,3
2024-07-26,31.37522073898106,5,95,0.8480161940995675,795.7360133160307,79.39201429881084,1,3
2024-07-27,16.700454698427983,5,95,0.554879322826599,796.2908926388574,79.37281116368041,1,3
2024-07-28,25.96245201169504,5,95,0.5703897915926389,796.86128243045,79.35431227723429,1,3
2024-07-29,27.621951543961476,5,95,0.9200695012450496,797.7813519316951,79.33033456790558,1,3
2024-07-30,19.909653311590464,5,95,0.5223881190183698,798.3037400507135,79.30712983069778,1,3
2024-07-31,48.77627487597496,5,95,0.9588298403900648,799.2625698911036,79.28519464841095,1,3
2024-08-01,24.305321122503408,5,95,0.7019319238481891,799.9645018149517,79.2670703925753,1,3
2024-08-02,24.61890236996213,5,95,0.8590576023576856,800.8235594173094,79.2438377529961,1,3
2024-08-03,33.4604308017131,5,95,0.8089745047037981,801.6325339220132,79.2253472385812,1,3
2024-08-04,19.196983462125267,5,95,0.690377489869821,802.322911411883,79.20542695314059,1,3
2024-08-05,15.972097325617982,5,95,0.7896695009759748,803.1125809128589,79.18487785131421,1,3
2024-08-06,18.54853818719987,5,95,0.7955087019271871,803.908089614786,79.160671285375,1,3
2024-08-07,24.689391479848155,5,95,0.8079314051675546,804.7160210199536,79.14015636270909,1,3
2024-08-08,17.025757799123934,5,95,0.6826270999669473,805.3986481199205,79.11579156923322,1,3
2024-08-09,21.07058965178689,5,95,0.7221369001110102,806.1207850200315,79.0915476036587,1,3
2024-08-10,19.725054599450235,5,95,0.5025294912724813,806.623314511304,79.07175743944107,1,3
2024-08-11,31.478245249093092,5,95,0.9992453617104782,807.6225598730144,79.04903389463567,1,3
2024-08-12,32.559645414543915,5,95,0.8094525906429754,808.4320124636574,79.02925846170707,1,3
2024-08-13,32.00960800047065,5,95,0.7701867975865535,809.202199261244,79.0112825784398,1,3
2024-08-14,-10.769900961818236,5,95,0.981476708076128,810.1836759693201,78.99503317073352,1,3
2024-08-15,32.48420038103555,5,95,0.9721527791968474,811.155828748517,78.97441514952533,1,3
2024-08-16,34.58888442541962,5,95,0.8051265835578246,811.9609553320748,78.95454975471422,1,3
2024-08-17,33.28206671664379,5,95,0.8732408265247033,812.8341961585995,78.93171765851802,1,3
2024-08-18,17.26063259921672,5,95,0.8750638623908105,813.7092600209903,78.9077480006727,1,3
2024-08-19,-19.29037474548389,5,95,0.711586221144803,814.4208462421351,78.8951538062731,1,3
2024-08-20,24.164491492386233,5,95,0.7069974198314166,815.1278436619665,78.87419098316386,1,3
2024-08-21,31.21931401135896,5,95,0.7108138054131143,815.8386574673796,78.85075398772031,1,3
2024-08-22,32.25796443877748,5,95,0.9420675537399262,816.7807250211195,78.82871573140345,1,3
2024-08-23,-19.051707840380665,5,95,0.9691241177478944,817.7498491388674,78.81521752314997,1,3
2024-08-24,27.32060306249606,5,95,0.5742523080454588,818.3241014469128,78.79680948174813,1,3
2024-08-25,18.172218896936872,5,95,0.8541856690715783,819.1782871159844,78.77336290833726,1,3
2024-08-26,27.69749600496302,5,95,0.7523248737191233,819.9306119897035,78.75119398362952,1,3
2024-08-27,31.661559289019973,5,95,0.7866363706652183,820.7172483603687,78.73332160543342,1,3
2024-08-28,16.98633759115244,5,95,0.6097344302730023,821.3269827906416,78.71235151021115,1,3
2024-08-29,26.504856991595673,5,95,0.5829338990037563,821.9099166896453,78.69086868387868,1,3
2024-08-30,18.07590177918032,5,95,0.5137041165021927,822.4236208061475,78.66739605348475,1,3
2024-08-31,25.52245617985348,5,95,0.8726609909791971,823.2962817971267,78.64438640029091,1,3
2024-09-01,9.52002338652706,5,95,0.7644888817372155,824.0607706788638,78.62141693573373,1,3
2024-09-02,9.505761423969766,5,95,0.9511668748307732,825.0119375536946,78.59879230767933,1,3
2024-09-03,14.717698656890672,5,95,0.7477248929837138,825.7596624466782,78.57949177025453,1,3
